"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"WITCH 5.0","CO_2Deg2020","World","Population","million","",6462.745365000001,6870.7770105,7284.8092454,7655.954920433053,"","","","",8001.825736076938,8316.358178147022,8599.987908158311,8851.074572879681,9066.595255420048,9242.065205720895,9374.429188369932,9465.170711861269,9520.177932985727,9543.3560902105,9535.607761052825,9498.125242531163,9433.705096321772,9347.646190289606,9244.516334978149,9127.554843904818
"IMAGE 3.2","SSP1_SPA1_26I_LIRE","World","Population","million","",6541.73681640625,6957.7060546875,7382.4990234375,7756.7080078125,"","","","",8105.07421875,8421.4912109375,8706.3720703125,8958.1103515625,9173.7060546875,9348.6796875,9480.0478515625,9569.134765625,9621.3115234375,9641.6494140625,9631.0654296875,9590.7734375,9523.6240234375,9435.03125,9329.603515625,9210.525390625
"REMIND 2.1","CEMICS_HotellingConst_1p5","World","Population","million","",6522.9121,6935.7699,7359.7949,7714.5161,"","","","",8043.7246,8341.3484,8607.5912,8840.5872,9037.4692,9194.0269,9319.14,9402.5894,"",9465.4109,"",9407.3359,"",9246.9954,"",9019.6777
"MESSAGE-GLOBIOM 1.0","SSP1-26","World","Population","million","",6503.13,6867.4,"",7516.44,"","","","","",7997.91,"",8321.62,"",8461.4,"",8422.58,"",8231.66,"",7902.84,"",7448.96,"",6899.93
"IMAGE 3.0","EN_NPi2020_1200","World","Population","million","",6530.5478515625,6921.7978515625,7302.09423828125,7671.501953125,"","","","",8015.39892578125,8327.6826171875,8608.79296875,8857.17578125,9069.8994140625,9242.54296875,"",9459.9677734375,"",9531.0947265625,"",9480.2275390625,"",9325.70703125,"",9103.234375
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_2000f_COV_NDCp","World","Population","million",6119.419990539551,6503.129936218262,6867.390037536621,7239.32,7611.249999999999,"","","","",7936.62,8261.990000000002,8524.555,8787.12,8978.115,9169.11,9276.905,9384.7,"",9456.88,"",9407.26,"",9253.95,"",9032.420000000002
"REMIND 2.1","R2p1_SSP5-PkBudg900","World","Population","million","",6522.9121,6935.7699,7359.7949,7656.5294,"","","","",7914.3419,8126.0682,8304.3853,8442.9079,8537.4231,8586.3157,8610.634,8596.693,"",8464.4287,"",8207.2858,"",7838.0007,"",7381.734
"REMIND-Buildings 2.0","BEG-Budg600","World","Population","million","",6522.9121,6935.7699,7359.7949,7714.5161,"","","","",8043.7246,8341.3484,8607.5912,8840.5872,9037.4692,9194.0269,9319.14,9402.5894,"",9465.4109,"",9407.3359,"",9246.9954,"",9019.6777
"GCAM 5.3","SSP_SSP2","World","Population","million","",6534.314,6947.252,7369.295,7739.743,"","","","",8084.34,8396.881,8677.608,8924.749,9135.444,9305.449,9431.933,9516.32,9563.891,9579.816,9565.127,9521.116,9450.775,9359.357,9251.425,9130.189
"POLES ENGAGE","EN_INDCi2030_800f","World","Population","million","",6542.7353515625,6958.6884765625,7382.5888671875,7785.72216796875,"","","","",8153.58984375,8485.6982421875,8781.416015625,9043.203125,9269.3798828125,9455.8505859375,"",9700.2314453125,"",9801.9853515625,"",9787.3662109375,"",9673.314453125,"",9475.2802734375
"GCAM 5.3","R_MAC_95_n0","World","Population","million","",6534.314,6947.252,7369.295,7739.743,"","","","",8084.34,8396.881,8677.608,8924.749,9135.444,9305.449,9431.933,9516.32,9563.891,9579.816,9565.127,9521.116,9450.775,9359.357,9251.425,9130.189
"WITCH 5.0","EN_INDCi2030_1200f","World","Population","million","","",6871.7587843,7285.2946684,7656.417741813508,"","","","",8002.269461054593,8316.785753448881,8600.401741681491,8851.476869768214,9066.989157142852,9242.453536768357,9374.81410587082,9465.553997050103,9520.558537584371,9543.734580856935,9535.986024638356,9498.505271282973,9434.088258019165,9348.031511417385,9244.90202318367,9127.937884402358
"AIM/CGE 2.2","EN_NPi2020_700f","World","Population","million","","",6892.0598,7298.8706,7663.0414,"","","","",8000.9169,8306.4889,8580.1663,8820.2675,9024.0564,9187.3955,9307.6237,9386.2108,9428.6015,9439.9757,9421.4786,9374.2907,9301.4783,9208.3801,9099.5922,8978.2168
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1600f","World","Population","million",6119.419990539551,6503.129936218262,6867.390037536621,7239.32,7611.249999999999,"","","","",7936.62,8261.990000000002,8524.555,8787.12,8978.115,9169.11,9276.905,9384.7,"",9456.88,"",9407.26,"",9253.95,"",9032.420000000002
"POLES ENGAGE","EN_INDCi2030_400f","World","Population","million","",6542.7353515625,6958.6884765625,7382.5888671875,7785.72216796875,"","","","",8153.58984375,8485.6982421875,8781.416015625,9043.203125,9269.3798828125,9455.8505859375,"",9700.2314453125,"",9801.9853515625,"",9787.3662109375,"",9673.314453125,"",9475.2802734375
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_3000f","World","Population","million",6119.419990539551,6503.129936218262,6867.390037536621,7239.32,7611.249999999999,"","","","",7936.62,8261.990000000002,8524.555,8787.12,8978.115,9169.11,9276.905,9384.7,"",9456.88,"",9407.26,"",9253.95,"",9032.420000000002
"MESSAGEix-GLOBIOM_GEI 1.0","SSP2_openres_lc_80","World","Population","million",6119.41999053955,6503.12993621826,6867.39003753662,"",7611.25,"","","","","",8261.99,"",8787.12,"",9169.11,"",9384.7,"",9456.88,"",9407.26,"",9253.95,"",9032.42
"IMAGE 3.0.2","EMF33_tax_hi_none","World","Population","million",6133.833984375,6530.5478515625,6921.7978515625,"",7671.501953125,"","","","","",8327.6826171875,"",8857.17578125,"",9242.54296875,"",9459.9677734375,"",9531.0947265625,"",9480.2275390625,"",9325.70703125,"",9103.234375
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_800f","World","Population","million",6119.419990539551,6503.129936218262,6867.390037536621,7239.32,7611.249999999999,"","","","",7936.62,8261.990000000002,8524.555,8787.12,8978.115,9169.11,9276.905,9384.7,"",9456.88,"",9407.26,"",9253.95,"",9032.420000000002
"WITCH 5.0","EN_INDCi2030_3000f_NDCp","World","Population","million","","",6871.7587843,7285.2946684,7656.417741813508,"","","","",8002.269461054593,8316.785753448881,8600.401741681491,8851.476869768214,9066.989157142852,9242.453536768357,9374.81410587082,9465.553997050103,9520.558537584371,9543.734580856935,9535.986024638356,9498.505271282973,9434.088258019165,9348.031511417385,9244.90202318367,9127.937884402358
"MESSAGE-GLOBIOM 1.0","SSP3-60","World","Population","million","",6503.13,6867.44,"",7685.89,"","","","","",8503.3,"",9249.91,"",9957.49,"",10585.66,"",11144.31,"",11677.13,"",12193.89,"",12695.2
"REMIND 2.1","R2p1_SSP1-PkBudg1100","World","Population","million","",6522.9121,6935.7699,7359.7949,7650.3382,"","","","",7898.8882,8098.1893,8262.9438,8385.991,8461.9186,8488.108,8486.6051,8443.6472,"",8245.477,"",7910.7484,"",7452.2299,"",6899.3577
"GEM-E3_V2021","EN_NPi2020_500f","World","Population","million","","","",7378.539257000012,7795.136232000012,"","","","",8188.233699000013,8555.261709000017,8897.475219000013,9238.143921000015,9498.946466000016,9755.900937000024,9982.667519000022,10179.86546700002,10350.31374000002,10495.81078500002,10617.97046401325,10718.53389378218,10799.03546433675,10861.87495100884,10907.46879944686,10934.71123463055
"IMAGE 3.0.1","CD-LINKS_NPi2020_400","World","Population","million","",6530.5478515625,6921.7978515625,7302.09423828125,7671.501953125,"","","","",8015.39892578125,8327.6826171875,8608.79296875,8857.17578125,9069.8994140625,9242.54296875,"",9459.9677734375,"",9531.0947265625,"",9480.2275390625,"",9325.70703125,"",9103.234375
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_900f","World","Population","million",6119.419990539551,6503.129936218262,6867.390037536621,7239.32,7611.249999999999,"","","","",7936.62,8261.990000000002,8524.555,8787.12,8978.115,9169.11,9276.905,9384.7,"",9456.88,"",9407.26,"",9253.95,"",9032.420000000002
"REMIND-Transport 2.1","Transport_Budg1100_Conv","World","Population","million","",6522.9121,6935.7699,7359.7949,7714.5161,"","","","",8043.7246,8341.3484,8607.5912,8840.5872,9037.4692,9194.0269,9319.14,9402.5894,"",9465.4109,"",9407.3359,"",9246.9954,"",9019.6777
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400f_COV_NDCp","World","Population","million",6119.419990539551,6503.129936218262,6867.390037536621,7239.32,7611.249999999999,"","","","",7936.62,8261.990000000002,8524.555,8787.12,8978.115,9169.11,9276.905,9384.7,"",9456.88,"",9407.26,"",9253.95,"",9032.420000000002
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_500f","World","Population","million","",6522.9121,6935.7699,7359.7949,7714.5161,"","","","",8043.7246,8341.3484,8607.5912,8840.5872,9037.4692,9194.0269,9319.14,9402.5894,"",9465.4109,"",9407.3359,"",9246.9954,"",9019.6777
"POLES ENGAGE","EN_INDCi2030_1000f_COV_NDCp","World","Population","million","",6543.466796875,6959.408203125,7383.29296875,7785.3359375,"","","","",8153.5029296875,8484.0634765625,8777.7841796875,9037.8447265625,9262.80078125,9448.71484375,"",9698.4892578125,"",9805.361328125,"",9795.0849609375,"",9684.958984375,"",9490.8193359375
"REMIND-MAgPIE 1.7-3.0","CD-LINKS_INDC2030i_1600","World","Population","million","",6465.587,6858.4392,7248.0137,7637.5883,"","","","",7978.374,8287.574,8565.394,8809.966999999999,9018.426,9186.561,9311.674,9395.123,"",9457.945,"",9399.87,"",9239.529,"",9012.212
"GEM-E3_V2021","EN_INDCi2100_COV_NDCp","World","Population","million","","","",7378.539257000012,7795.136232000012,"","","","",8188.233699000013,8555.261709000017,8897.475219000013,9238.143921000015,9498.946466000016,9755.900937000024,9982.667519000022,10179.86546700002,10350.31374000002,10495.81078500002,10617.97046401325,10718.53389378218,10799.03546433675,10861.87495100884,10907.46879944686,10934.71123463055
"IMAGE 3.0.1","SSP5-34","World","Population","million","",6530.5478515625,6921.7978515625,"",7584.9208984375,"","","","","",8091.68798828125,"",8446.890625,"",8629.4560546875,"",8646.7060546875,"",8520.380859375,"",8267.6162109375,"",7901.39990234375,"",7447.205078125
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_2000f_COV","World","Population","million",6119.419990539551,6503.129936218262,6867.390037536621,7239.32,7611.249999999999,"","","","",7936.62,8261.990000000002,8524.555,8787.12,8978.115,9169.11,9276.905,9384.7,"",9456.88,"",9407.26,"",9253.95,"",9032.420000000002
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800_COV_NDCp","World","Population","million",6119.419990539551,6503.129936218262,6867.390037536621,7239.32,7611.249999999999,"","","","",7936.62,8261.990000000002,8524.555,8787.12,8978.115,9169.11,9276.905,9384.7,"",9456.88,"",9407.26,"",9253.95,"",9032.420000000002
"IMAGE 3.2","SSP1_SPA1_34I_D","World","Population","million","",6541.73681640625,6957.7060546875,7382.4990234375,7756.7080078125,"","","","",8032.658203125,8258.1728515625,8448.5009765625,8596.3046875,8695.7197265625,8743.8984375,8746.41015625,8706.01953125,8626.0146484375,8508.7451171875,8356.0087890625,8169.212890625,7949.27197265625,7701.02392578125,7428.81494140625,7134.71923828125
"POLES ENGAGE","EN_INDCi2030_300f","World","Population","million","",6542.7353515625,6958.6884765625,7382.5888671875,7785.72216796875,"","","","",8153.58984375,8485.6982421875,8781.416015625,9043.203125,9269.3798828125,9455.8505859375,"",9700.2314453125,"",9801.9853515625,"",9787.3662109375,"",9673.314453125,"",9475.2802734375
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1000_COV","World","Population","million",6119.419990539551,6503.129936218262,6867.390037536621,7239.32,7611.249999999999,"","","","",7936.62,8261.990000000002,8524.555,8787.12,8978.115,9169.11,9276.905,9384.7,"",9456.88,"",9407.26,"",9253.95,"",9032.420000000002
"IMAGE 3.0.1","SSP2-34","World","Population","million","",6530.5478515625,6921.7978515625,"",7671.501953125,"","","","","",8327.6826171875,"",8857.17578125,"",9242.54296875,"",9459.9677734375,"",9531.0947265625,"",9480.2275390625,"",9325.70703125,"",9103.234375
"WITCH 5.0","EN_INDCi2030_500f","World","Population","million","","",6871.7587843,7285.2946684,7656.417741813508,"","","","",8002.269461054593,8316.785753448881,8600.401741681491,8851.476869768214,9066.989157142852,9242.453536768357,9374.81410587082,9465.553997050103,9520.558537584371,9543.734580856935,9535.986024638356,9498.505271282973,9434.088258019165,9348.031511417385,9244.90202318367,9127.937884402358
"AIM/CGE 2.2","EN_INDCi2030_1600f","World","Population","million","","",6892.0598,7298.8706,7663.0414,"","","","",8000.9169,8306.4889,8580.1663,8820.2675,9024.0564,9187.3955,9307.6237,9386.2108,9428.6015,9439.9757,9421.4786,9374.2907,9301.4783,9208.3801,9099.5922,8978.2168
"IMAGE 3.0.1","EMF30_Slower-to-faster+SLCF","World","Population","million","",6530.5478515625,6921.7978515625,7302.09423828125,7671.501953125,"","","","",8015.39892578125,8327.6826171875,8608.79296875,8857.17578125,9069.8994140625,9242.54296875,"",9459.9677734375,"",9531.0947265625,"",9480.2275390625,"",9325.70703125,"",9103.234375
"GEM-E3_V2021","EN_INDCi2030_1000_NDCp","World","Population","million","","","",7378.539257000012,7795.136232000012,"","","","",8188.233699000013,8555.261709000017,8897.475219000013,9238.143921000015,9498.946466000016,9755.900937000024,9982.667519000022,10179.86546700002,10350.31374000002,10495.81078500002,10617.97046401325,10718.53389378218,10799.03546433675,10861.87495100884,10907.46879944686,10934.71123463055
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000f_DR10p","World","Population","million",6119.419990539551,6503.129936218262,6867.390037536621,7239.32,7611.249999999999,"","","","",7936.62,8261.990000000002,8524.555,8787.12,8978.115,9169.11,9276.905,9384.7,"",9456.88,"",9407.26,"",9253.95,"",9032.420000000002
"POLES EMF33","EMF33_Med2C_full","World","Population","million",6127.69921875,6514.09619140625,6916.18310546875,"",7611.72021484375,"","","","","",8261.5732421875,"",8784.689453125,"",9162.884765625,"",9373.4853515625,"",9438.1474609375,"",9381.642578125,"",9222.6572265625,"",8996.4921875
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1200_COV","World","Population","million",6119.419990539551,6503.129936218262,6867.390037536621,7239.32,7611.249999999999,"","","","",7936.62,8261.990000000002,8524.555,8787.12,8978.115,9169.11,9276.905,9384.7,"",9456.88,"",9407.26,"",9253.95,"",9032.420000000002
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_2500_COV","World","Population","million",6119.419990539551,6503.129936218262,6867.390037536621,7239.32,7611.249999999999,"","","","",7936.62,8261.990000000002,8524.555,8787.12,8978.115,9169.11,9276.905,9384.7,"",9456.88,"",9407.26,"",9253.95,"",9032.420000000002
"IMAGE 3.0","CO_2Deg2030","World","Population","million","",6530.5478515625,6921.7978515625,7302.09423828125,7671.501953125,"","","","",8015.39892578125,8327.6826171875,8608.79296875,8857.17578125,9069.8994140625,9242.54296875,"",9459.9677734375,"",9531.0947265625,"",9480.2275390625,"",9325.70703125,"",9103.234375
"MESSAGE-GLOBIOM 1.0","EMF33_Med2C_limbio","World","Population","million",6119.419921875,6503.1298828125,6867.39013671875,"",7611.25,"","","","","",8261.990234375,"",8787.1201171875,"",9169.1103515625,"",9384.7001953125,"",9456.8798828125,"",9407.259765625,"",9253.9501953125,"",9032.419921875
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_3000_COV","World","Population","million",6119.419990539551,6503.129936218262,6867.390037536621,7239.32,7611.249999999999,"","","","",7936.62,8261.990000000002,8524.555,8787.12,8978.115,9169.11,9276.905,9384.7,"",9456.88,"",9407.26,"",9253.95,"",9032.420000000002
"GCAM 5.3","R_MAC_80_n0","World","Population","million","",6534.314,6947.252,7369.295,7739.743,"","","","",8084.34,8396.881,8677.608,8924.749,9135.444,9305.449,9431.933,9516.32,9563.891,9579.816,9565.127,9521.116,9450.775,9359.357,9251.425,9130.189
"AIM/CGE 2.2","EN_INDCi2030_1000f","World","Population","million","","",6892.0598,7298.8706,7663.0414,"","","","",8000.9169,8306.4889,8580.1663,8820.2675,9024.0564,9187.3955,9307.6237,9386.2108,9428.6015,9439.9757,9421.4786,9374.2907,9301.4783,9208.3801,9099.5922,8978.2168
"WITCH 5.0","EN_INDCi2030_1200","World","Population","million","","",6871.7587843,7285.2946684,7656.417741813508,"","","","",8002.269461054593,8316.785753448881,8600.401741681491,8851.476869768212,9066.98915714285,9242.453536768357,9374.81410587082,9465.553997050109,9520.558537584371,9543.734580856935,9535.986024638356,9498.505271282973,9434.088258019165,9348.031511417385,9244.90202318367,9127.937884402358
"IMAGE 3.2","SSP2_SPA2_45I_LIRE","World","Population","million","",6541.73681640625,6957.7060546875,7382.4990234375,7756.7080078125,"","","","",8105.07421875,8421.4912109375,8706.3720703125,8958.1103515625,9173.7060546875,9348.6796875,9480.0478515625,9569.134765625,9621.3115234375,9641.6494140625,9631.0654296875,9590.7734375,9523.6240234375,9435.03125,9329.603515625,9210.525390625
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP1-PkBudg900","World","Population","million","",6522.9121,6935.7699,7359.7949,7650.3382,"","","","",7898.8882,8098.1893,8262.9438,8385.991,8461.9186,8488.108,8486.6051,8443.6472,"",8245.477,"",7910.7484,"",7452.2299,"",6899.3577
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1600_COV","World","Population","million",6119.419990539551,6503.129936218262,6867.390037536621,7239.32,7611.249999999999,"","","","",7936.62,8261.990000000002,8524.555,8787.12,8978.115,9169.11,9276.905,9384.7,"",9456.88,"",9407.26,"",9253.95,"",9032.420000000002
"AIM/CGE 2.2","EN_NPi2020_600","World","Population","million","","",6892.0598,7298.8706,7663.0414,"","","","",8000.9169,8306.4889,8580.1663,8820.2675,9024.0564,9187.3955,9307.6237,9386.2108,9428.6015,9439.9757,9421.4786,9374.2907,9301.4783,9208.3801,9099.5922,8978.2168
"POLES ENGAGE","EN_NPi2020_400f","World","Population","million","",6542.7353515625,6958.6884765625,7382.5888671875,7785.72216796875,"","","","",8153.58984375,8485.6982421875,8781.416015625,9043.203125,9269.3798828125,9455.8505859375,"",9700.2314453125,"",9801.9853515625,"",9787.3662109375,"",9673.314453125,"",9475.2802734375
"WITCH 5.0","EN_INDCi2100","World","Population","million","","",6871.7587843,7285.2946684,7656.417741813508,"","","","",8002.269461054593,8316.785753448881,8600.401741681491,8851.476869768214,9066.989157142852,9242.453536768357,9374.81410587082,9465.553997050103,9520.558537584371,9543.734580856935,9535.986024638356,9498.505271282973,9434.088258019165,9348.031511417385,9244.90202318367,9127.937884402358
"WITCH 5.0","EN_NPi2020_1200","World","Population","million","","",6871.7587843,7285.2946684,7656.417741813508,"","","","",8002.269461054593,8316.785753448881,8600.401741681491,8851.476869768214,9066.989157142852,9242.453536768357,9374.81410587082,9465.553997050103,9520.558537584371,9543.734580856935,9535.986024638356,9498.505271282973,9434.088258019165,9348.031511417385,9244.90202318367,9127.937884402358
"POLES ENGAGE","EN_INDCi2030_2000f","World","Population","million","",6542.7353515625,6958.6884765625,7382.5888671875,7785.72216796875,"","","","",8153.58984375,8485.6982421875,8781.416015625,9043.203125,9269.3798828125,9455.8505859375,"",9700.2314453125,"",9801.9853515625,"",9787.3662109375,"",9673.314453125,"",9475.2802734375
"GEM-E3_V2021","EN_INDCi2030_1000f_NDCp","World","Population","million","","","",7378.539257000012,7795.136232000012,"","","","",8188.233699000013,8555.261709000017,8897.475219000013,9238.143921000015,9498.946466000016,9755.900937000024,9982.667519000022,10179.86546700002,10350.31374000002,10495.81078500002,10617.97046401325,10718.53389378218,10799.03546433675,10861.87495100884,10907.46879944686,10934.71123463055
